#C:/Users/KIMED 1/Documents/Junaidin/iGEMDOCKv2.1/output/extracted_cav/cav4mxo_DB8.pdb with C:/Users/KIMED 1/Documents/Junaidin/Docking/SrcHum-nofilter/gemdock_out/docking.lst
#Ligand	TotalEnergy	VDW	HBond	Elec	AverConPair	
cav4mxo_DB8-ZINC000022565059-0.pdb	-102.42	-82.5582	-19.8615	0	20.1471
cav4mxo_DB8-ZINC000022735944-0.pdb	-97.2914	-87.563	-9.72838	0	17.875
cav4mxo_DB8-ZINC000022735948-0.pdb	-91.4528	-81.985	-9.4678	0	22.0357
cav4mxo_DB8-ZINC000022832761-0.pdb	-104.042	-84.3477	-19.6944	0	24.6667
cav4mxo_DB8-ZINC000022834913-0.pdb	-99.0396	-75.6208	-23.4187	0	17.0278
cav4mxo_DB8-ZINC000022834916-0.pdb	-90.5123	-80.3582	-10.1542	0	14.2778
cav4mxo_DB8-ZINC000022837590-0.pdb	-101.151	-81.6154	-19.5354	0	17.4242
cav4mxo_DB8-ZINC000022838233-0.pdb	-81.3136	-59.182	-22.1316	0	16
cav4mxo_DB8-ZINC000022838343-0.pdb	-97.7154	-86.4474	-11.268	0	20.5714
cav4mxo_DB8-ZINC000022861569-0.pdb	-79.8175	-63.6917	-16.1258	0	21.6667
cav4mxo_DB8-ZINC000023007737-0.pdb	-87.8562	-71.445	-16.4112	0	25.3
cav4mxo_DB8-ZINC000023043302-0.pdb	-87.7161	-84.5208	-3.19533	0	22.8846
cav4mxo_DB8-ZINC000023380915-0.pdb	-91.9038	-85.9853	-5.91852	0	21.88
cav4mxo_DB8-ZINC000023618955-0.pdb	-80.978	-67.1467	-13.8313	0	20.4762
cav4mxo_DB8-ZINC000023692860-0.pdb	-97.5272	-87.499	-10.0281	0	26.4444
cav4mxo_DB8-ZINC000023881741-0.pdb	-90.7878	-86.5195	-4.26827	0	19.6429
cav4mxo_DB8-ZINC000024040871-0.pdb	-100.926	-90.244	-10.6823	0	19.8214
cav4mxo_DB8-ZINC000024466255-0.pdb	-94.5717	-91.0717	-3.5	0	20.5714
cav4mxo_DB8-ZINC000024748893-0.pdb	-95.9049	-86.2608	-9.64416	0	24.4231
cav4mxo_DB8-ZINC000024841625-0.pdb	-84.2549	-81.1261	-3.12879	0	17.3125
cav4mxo_DB8-ZINC000024904626-0.pdb	-91.0418	-74.6317	-16.4102	0	18.7143
cav4mxo_DB8-ZINC000024991580-0.pdb	-88.4581	-80.9264	-7.53171	0	20.4615
cav4mxo_DB8-ZINC000025043241-0.pdb	-83.5785	-74.3097	-9.26878	0	18.6071
cav4mxo_DB8-ZINC000025051220-0.pdb	-78.8117	-67.8925	-10.9192	0	18.76
cav4mxo_DB8-ZINC000025171187-0.pdb	-94.856	-76.1278	-18.7282	0	17.4516
cav4mxo_DB8-ZINC000025285431-0.pdb	-88.0499	-80.2925	-7.75733	0	20.1481
cav4mxo_DB8-ZINC000025523030-0.pdb	-77.3099	-66.8458	-10.4641	0	22.6316
cav4mxo_DB8-ZINC000025567266-0.pdb	-81.022	-64.5894	-16.4325	0	20.4091
cav4mxo_DB8-ZINC000025567267-0.pdb	-88.7247	-75.3104	-13.4143	0	26.3636
cav4mxo_DB8-ZINC000025748465-0.pdb	-93.7944	-90.4587	-3.33568	0	21.7857
cav4mxo_DB8-ZINC000025748635-0.pdb	-93.3045	-86.2031	-7.10135	0	19.7931
cav4mxo_DB8-ZINC000026235604-0.pdb	-102.35	-92.1858	-10.1642	0	20.9677
cav4mxo_DB8-ZINC000026692224-0.pdb	-75.5394	-68.6239	-6.91545	0	19.7391
cav4mxo_DB8-ZINC000026694925-0.pdb	-75.9567	-65.5695	-10.3872	0	21
cav4mxo_DB8-ZINC000026703492-0.pdb	-77.2964	-67.3566	-9.93981	0	20.4091
cav4mxo_DB8-ZINC000026779863-0.pdb	-83.7819	-83.7819	0	0	20.2414
cav4mxo_DB8-ZINC000026779870-0.pdb	-85.2027	-85.2027	0	0	23.0769
cav4mxo_DB8-ZINC000026871703-0.pdb	-101.457	-81.1848	-20.2718	0	26.3182
cav4mxo_DB8-ZINC000027041022-0.pdb	-78.888	-74.391	-4.49696	0	25
cav4mxo_DB8-ZINC000027299063-0.pdb	-48.7639	-38.086	-10.6778	0	21.1
cav4mxo_DB8-ZINC000027666404-0.pdb	-85.2505	-81.7505	-3.5	0	19.8214
cav4mxo_DB8-ZINC000027666406-0.pdb	-92.2978	-88.7978	-3.5	0	20.8214
cav4mxo_DB8-ZINC000027666408-0.pdb	-75.4127	-61.4796	-13.9331	0	19.9565
cav4mxo_DB8-ZINC000027666410-0.pdb	-78.1388	-74.6388	-3.5	0	21.1739
cav4mxo_DB8-ZINC000027666411-0.pdb	-86.8601	-82.4977	-4.36234	0	21.4615
cav4mxo_DB8-ZINC000027666413-0.pdb	-83.1296	-73.8899	-9.23972	0	20.2083
cav4mxo_DB8-ZINC000027666414-0.pdb	-86.8226	-66.0322	-20.7904	0	18.5833
cav4mxo_DB8-ZINC000027666416-0.pdb	-85.7943	-82.5363	-3.25806	0	24.6522
cav4mxo_DB8-ZINC000027666418-0.pdb	-82.9431	-71.4961	-11.447	0	19.0417
cav4mxo_DB8-ZINC000027666419-0.pdb	-81.3628	-77.8628	-3.5	0	20.9615
cav4mxo_DB8-ZINC000027666421-0.pdb	-54.9594	-43.8108	-11.1486	0	20.8889
cav4mxo_DB8-ZINC000027666423-0.pdb	-89.3264	-76.0929	-13.2335	0	20.037
cav4mxo_DB8-ZINC000027666425-0.pdb	-94.0035	-80.7308	-13.2727	0	20
cav4mxo_DB8-ZINC000027666426-0.pdb	-96.75	-82.3163	-14.4337	0	20.4074
cav4mxo_DB8-ZINC000027666428-0.pdb	-90.5337	-85.7205	-4.81315	0	21.2692
cav4mxo_DB8-ZINC000027666429-0.pdb	-88.7741	-79.3486	-9.42551	0	19.1
cav4mxo_DB8-ZINC000027666431-0.pdb	-95.4276	-90.6748	-4.75284	0	21.5556
cav4mxo_DB8-ZINC000027666433-0.pdb	-88.5875	-82.3303	-6.25718	0	19.6786
cav4mxo_DB8-ZINC000027666435-0.pdb	-96.5458	-85.2703	-11.2755	0	21.9286
cav4mxo_DB8-ZINC000027666436-0.pdb	-99.4039	-95.056	-4.34793	0	21.7143
cav4mxo_DB8-ZINC000027666438-0.pdb	-87.4836	-80.4836	-7	0	20.7037
cav4mxo_DB8-ZINC000027666440-0.pdb	-94.6339	-81.1467	-13.4872	0	18.9643
cav4mxo_DB8-ZINC000027666441-0.pdb	-93.0341	-82.7158	-10.3182	0	17.9091
cav4mxo_DB8-ZINC000027666443-0.pdb	-85.0125	-72.8609	-12.1515	0	19.4688
cav4mxo_DB8-ZINC000027666445-0.pdb	-84.8087	-81.3087	-3.5	0	16.0625
cav4mxo_DB8-ZINC000027666447-0.pdb	-94.2711	-91.9108	-2.3603	0	21.9677
cav4mxo_DB8-ZINC000027666449-0.pdb	-93.412	-80.8166	-12.5954	0	20.8214
cav4mxo_DB8-ZINC000027666450-0.pdb	-77.6135	-67.7275	-9.88596	0	19.72
cav4mxo_DB8-ZINC000027666452-0.pdb	-103.405	-99.9047	-3.5	0	21.7813
cav4mxo_DB8-ZINC000027666454-0.pdb	-84.1041	-80.6041	-3.5	0	21.75
cav4mxo_DB8-ZINC000027666456-0.pdb	-82.0919	-75.9724	-6.11951	0	21.2
cav4mxo_DB8-ZINC000027666457-0.pdb	-84.4478	-74.5786	-9.86915	0	19.8077
cav4mxo_DB8-ZINC000027666459-0.pdb	-91.8438	-88.9888	-2.855	0	23.1852
cav4mxo_DB8-ZINC000027666461-0.pdb	-82.9632	-79.0619	-3.90134	0	20.2222
cav4mxo_DB8-ZINC000027666463-0.pdb	-87.5097	-80.9436	-6.5661	0	21.3333
cav4mxo_DB8-ZINC000027666464-0.pdb	-80.8175	-76.1917	-4.6258	0	18.7778
cav4mxo_DB8-ZINC000027666466-0.pdb	-86.7629	-83.1082	-3.65473	0	20.7778
cav4mxo_DB8-ZINC000027666468-0.pdb	-83.7186	-73.1137	-10.6049	0	20.2222
cav4mxo_DB8-ZINC000027666470-0.pdb	-83.6191	-81.0228	-2.59629	0	24.6667
cav4mxo_DB8-ZINC000027795902-0.pdb	-86.2962	-81.3312	-4.96506	0	23.5
cav4mxo_DB8-ZINC000027977100-0.pdb	-91.0457	-91.0457	0	0	22.7778
cav4mxo_DB8-ZINC000027983162-0.pdb	-77.8656	-75.3656	-2.5	0	23.087
cav4mxo_DB8-ZINC000028222217-0.pdb	-68.7177	-68.7177	0	0	19.3478
cav4mxo_DB8-ZINC000028223907-0.pdb	-75.8262	-72.5482	-3.27794	0	21.7727
cav4mxo_DB8-ZINC000028224647-0.pdb	-76.4056	-57.6567	-18.7489	0	17.9545
cav4mxo_DB8-ZINC000028251774-0.pdb	-93.0471	-89.5471	-3.5	0	22.1724
cav4mxo_DB8-ZINC000028296489-0.pdb	-94.7041	-79.9568	-14.7473	0	19.4643
cav4mxo_DB8-ZINC000029121957-0.pdb	-97.3605	-88.1172	-9.24324	0	19
cav4mxo_DB8-ZINC000030526632-0.pdb	-93.2182	-93.2182	0	0	23.4667
cav4mxo_DB8-ZINC000030587613-0.pdb	-77.877	-68.1382	-9.73874	0	23.65
cav4mxo_DB8-ZINC000030587615-0.pdb	-93.3472	-86.3472	-7	0	23.1667
cav4mxo_DB8-ZINC000030587662-0.pdb	-80.3004	-63.8044	-16.4959	0	20.9048
cav4mxo_DB8-ZINC000030691817-0.pdb	-89.6702	-74.6012	-15.069	0	20.4167
cav4mxo_DB8-ZINC000031784818-0.pdb	-86.4626	-77.1487	-9.31385	0	17.8214
cav4mxo_DB8-ZINC000031785225-0.pdb	-86.0307	-76.2877	-9.74301	0	17.8929
cav4mxo_DB8-ZINC000031886264-0.pdb	-91.5864	-82.0864	-9.5	0	18.9375
cav4mxo_DB8-ZINC000031949082-0.pdb	-86.372	-79.372	-7	0	23.1818
cav4mxo_DB8-ZINC000032105174-0.pdb	-93.5653	-86.8249	-6.74043	0	19.9259
cav4mxo_DB8-ZINC000032508880-0.pdb	-80.4953	-66.2884	-14.2069	0	19.7619
cav4mxo_DB8-ZINC000032508881-0.pdb	-73.4275	-66.6001	-6.82736	0	22.9
cav4mxo_DB8-ZINC000032508885-0.pdb	-75.8262	-61.3316	-14.4946	0	18.7143
cav4mxo_DB8-ZINC000032523781-0.pdb	-79.4307	-73.186	-6.24474	0	25.15
cav4mxo_DB8-ZINC000032550953-0.pdb	-80.4776	-70.2946	-10.183	0	23.5
cav4mxo_DB8-ZINC000032578507-0.pdb	-89.2278	-71.6052	-17.6225	0	23.7619
cav4mxo_DB8-ZINC000032580857-0.pdb	-88.3318	-72.1695	-16.1623	0	25.0556
cav4mxo_DB8-ZINC000032610679-0.pdb	-89.8374	-84.9595	-4.87794	0	18.1
cav4mxo_DB8-ZINC000032648569-0.pdb	-86.0867	-79.294	-6.79271	0	18.5333
cav4mxo_DB8-ZINC000032649981-0.pdb	-73.8625	-56.9762	-16.8863	0	16.7727
cav4mxo_DB8-ZINC000032649987-0.pdb	-87.2146	-72.9307	-14.2838	0	27.5714
cav4mxo_DB8-ZINC000032650105-0.pdb	-91.0674	-66.1543	-24.9131	0	18.9231
cav4mxo_DB8-ZINC000032650585-0.pdb	-85.8368	-70.0254	-15.8114	0	18.6957
cav4mxo_DB8-ZINC000032721492-0.pdb	-105.025	-94.9288	-10.096	0	26.2222
cav4mxo_DB8-ZINC000032753009-0.pdb	-88.9789	-76.1611	-12.8178	0	20.56
cav4mxo_DB8-ZINC000032768213-0.pdb	-100.639	-100.639	0	0	20.2353
cav4mxo_DB8-ZINC000032803852-0.pdb	-75.9882	-51.2339	-24.7543	0	15.8261
cav4mxo_DB8-ZINC000032810684-0.pdb	-88.0842	-70.779	-17.3051	0	18.625
cav4mxo_DB8-ZINC000032853423-0.pdb	-77.9818	-70.9818	-7	0	23.9524
cav4mxo_DB8-ZINC000032853577-0.pdb	-90.831	-77.1016	-13.7294	0	25.3478
cav4mxo_DB8-ZINC000032853579-0.pdb	-82.5105	-74.8312	-7.6793	0	23.4348
cav4mxo_DB8-ZINC000032858214-0.pdb	-86.9736	-61.3207	-25.6529	0	15.7813
cav4mxo_DB8-ZINC000032869565-0.pdb	-115.626	-105.088	-10.5379	0	21.2813
cav4mxo_DB8-ZINC000032870565-0.pdb	-97.9119	-86.8685	-11.0434	0	21.8214
cav4mxo_DB8-ZINC000032885628-0.pdb	-99.0161	-81.8091	-17.207	0	20.4074
cav4mxo_DB8-ZINC000032907699-0.pdb	-94.0762	-81.7916	-12.2845	0	23.8333
cav4mxo_DB8-ZINC000032910901-0.pdb	-96.6901	-89.6901	-7	0	19.3667
cav4mxo_DB8-ZINC000032911807-0.pdb	-87.2137	-73.2137	-14	0	20.0417
cav4mxo_DB8-ZINC000032934483-0.pdb	-100.713	-86.9138	-13.7987	0	20.6667
cav4mxo_DB8-ZINC000032934485-0.pdb	-98.853	-85.3683	-13.4847	0	17.5
cav4mxo_DB8-ZINC000032983195-0.pdb	-99.7712	-96.2712	-3.5	0	17.7568
cav4mxo_DB8-ZINC000032983197-0.pdb	-112.095	-101.595	-10.5	0	19.3514
cav4mxo_DB8-ZINC000033067691-0.pdb	-95.9905	-85.8955	-10.0949	0	19.3333
cav4mxo_DB8-ZINC000033533813-0.pdb	-78.2362	-68.7044	-9.53172	0	23.6522
cav4mxo_DB8-ZINC000034014624-0.pdb	-96.8148	-80.9134	-15.9014	0	18.8387
cav4mxo_DB8-ZINC000035311010-0.pdb	-80.8197	-64.7447	-16.0751	0	23.7143
cav4mxo_DB8-ZINC000035311695-0.pdb	-78.1811	-63.4728	-14.7083	0	24.5789
cav4mxo_DB8-ZINC000035314189-0.pdb	-84.2686	-67.975	-16.2936	0	23.2609
cav4mxo_DB8-ZINC000035606570-0.pdb	-98.9672	-90.4745	-8.49272	0	21.1
cav4mxo_DB8-ZINC000035615740-0.pdb	-93.0819	-77.7583	-15.3236	0	18.2
cav4mxo_DB8-ZINC000035615742-0.pdb	-91.3157	-79.6843	-11.6315	0	20.6897
cav4mxo_DB8-ZINC000035615745-0.pdb	-93.2805	-85.344	-7.93647	0	17.625
cav4mxo_DB8-ZINC000035622633-0.pdb	-88.4774	-80.3238	-8.15351	0	22.2308
cav4mxo_DB8-ZINC000035681893-0.pdb	-114.364	-101.076	-13.2881	0	21
cav4mxo_DB8-ZINC000035681973-0.pdb	-104.325	-95.8519	-8.47258	0	21.3333
cav4mxo_DB8-ZINC000035681975-0.pdb	-93.7424	-87.9472	-5.79518	0	17.9688
cav4mxo_DB8-ZINC000035681978-0.pdb	-96.4723	-82.8807	-13.5916	0	16.8286
cav4mxo_DB8-ZINC000035681980-0.pdb	-93.7843	-91.3046	-2.47974	0	21.7407
cav4mxo_DB8-ZINC000035781451-0.pdb	-75.5784	-62.7643	-12.8141	0	22.5789
cav4mxo_DB8-ZINC000035781654-0.pdb	-69.7204	-63.7887	-5.93167	0	25.2222
cav4mxo_DB8-ZINC000036092610-0.pdb	-91.538	-75.5828	-15.9552	0	22.6538
cav4mxo_DB8-ZINC000036392978-0.pdb	-92.5552	-76.1114	-16.4438	0	17.2667
cav4mxo_DB8-ZINC000036395266-0.pdb	-84.9237	-69.3952	-15.5285	0	19.4348
cav4mxo_DB8-ZINC000036395462-0.pdb	-90.2937	-82.284	-8.00977	0	18.303
cav4mxo_DB8-ZINC000036395699-0.pdb	-92.9407	-78.0041	-14.9366	0	16.8276
cav4mxo_DB8-ZINC000036396655-0.pdb	-103.029	-90.1303	-12.8984	0	18.2647
cav4mxo_DB8-ZINC000036396656-0.pdb	-104.24	-91.344	-12.8962	0	18.3235
cav4mxo_DB8-ZINC000036611941-0.pdb	-92.7774	-75.9251	-16.8523	0	19.8182
cav4mxo_DB8-ZINC000036613206-0.pdb	-88.753	-69.3787	-19.3743	0	18.2333
cav4mxo_DB8-ZINC000036613304-0.pdb	-97.1633	-90.313	-6.85029	0	19.8333
cav4mxo_DB8-ZINC000036613360-0.pdb	-90.9869	-76.5501	-14.4369	0	21.0357
cav4mxo_DB8-ZINC000036613436-0.pdb	-90.745	-74.6668	-16.0782	0	16.2333
cav4mxo_DB8-ZINC000036613551-0.pdb	-106.785	-100.757	-6.02804	0	22.7
cav4mxo_DB8-ZINC000036613554-0.pdb	-102.456	-82.1354	-20.3208	0	18.9355
cav4mxo_DB8-ZINC000036613642-0.pdb	-96.7175	-70.0079	-26.7096	0	20.6071
cav4mxo_DB8-ZINC000036613643-0.pdb	-78.9767	-64.4667	-14.51	0	21.6667
cav4mxo_DB8-ZINC000036613673-0.pdb	-89.8352	-83.6558	-6.17946	0	16.7576
cav4mxo_DB8-ZINC000036613734-0.pdb	-101.811	-87.204	-14.6065	0	21.4444
cav4mxo_DB8-ZINC000036613784-0.pdb	-81.5406	-78.0406	-3.5	0	19.069
cav4mxo_DB8-ZINC000036613819-0.pdb	-90.4088	-80.0069	-10.4019	0	17.0606
cav4mxo_DB8-ZINC000036613853-0.pdb	-104.507	-84.82	-19.6868	0	21.1481
cav4mxo_DB8-ZINC000036613941-0.pdb	-84.0089	-78.0313	-5.97757	0	24.5714
cav4mxo_DB8-ZINC000036614059-0.pdb	-85.8896	-76.0179	-9.87172	0	19.25
cav4mxo_DB8-ZINC000036614124-0.pdb	-86.5649	-73.9103	-12.6545	0	23.1818
cav4mxo_DB8-ZINC000036614221-0.pdb	-84.471	-76.2511	-8.21984	0	25.4286
cav4mxo_DB8-ZINC000036614228-0.pdb	-87.0631	-80.1338	-6.92931	0	25.5455
cav4mxo_DB8-ZINC000036614264-0.pdb	-99.651	-79.88	-19.7709	0	18.6286
cav4mxo_DB8-ZINC000036614299-0.pdb	-88.5934	-82.3654	-6.22799	0	19.6667
cav4mxo_DB8-ZINC000036615783-0.pdb	-91.3441	-81.8441	-9.5	0	22.1154
cav4mxo_DB8-ZINC000036615812-0.pdb	-94.9451	-84.2604	-10.6847	0	22.4286
cav4mxo_DB8-ZINC000036615860-0.pdb	-94.9019	-71.0284	-23.8736	0	18.3667
cav4mxo_DB8-ZINC000036615880-0.pdb	-97.8083	-95.4157	-2.39266	0	21.1935
cav4mxo_DB8-ZINC000036615892-0.pdb	-86.7403	-67.8547	-18.8855	0	18.1538
cav4mxo_DB8-ZINC000036615924-0.pdb	-98.608	-87.112	-11.496	0	19.2
cav4mxo_DB8-ZINC000036616019-0.pdb	-97.8542	-70.1648	-27.6895	0	17.5172
cav4mxo_DB8-ZINC000036616048-0.pdb	-85.2924	-74.9246	-10.3678	0	18.963
cav4mxo_DB8-ZINC000036616135-0.pdb	-105.572	-92.6489	-12.923	0	18.2121
cav4mxo_DB8-ZINC000036616152-0.pdb	-89.6631	-89.6631	0	0	20.3333
cav4mxo_DB8-ZINC000036616153-0.pdb	-86.2799	-73.3017	-12.9782	0	17.6333
cav4mxo_DB8-ZINC000036616169-0.pdb	-85.4721	-76.2931	-9.17899	0	23.6364
cav4mxo_DB8-ZINC000036616211-0.pdb	-88.0947	-84.5947	-3.5	0	21.6154
cav4mxo_DB8-ZINC000036616272-0.pdb	-76.3694	-69.4029	-6.96645	0	24.1111
cav4mxo_DB8-ZINC000036616288-0.pdb	-93.4641	-77.0545	-16.4095	0	18.0938
cav4mxo_DB8-ZINC000036616292-0.pdb	-96.4212	-72.7529	-23.6683	0	19.6667
cav4mxo_DB8-ZINC000036616335-0.pdb	-79.0499	-73.0499	-6	0	17.2222
cav4mxo_DB8-ZINC000036616344-0.pdb	-94.1165	-87.1165	-7	0	20.3333
cav4mxo_DB8-ZINC000036616358-0.pdb	-86.8669	-70.6675	-16.1994	0	15.4667
cav4mxo_DB8-ZINC000036616366-0.pdb	-99.1595	-79.4676	-19.6919	0	21.1034
cav4mxo_DB8-ZINC000036616406-0.pdb	-88.7053	-81.7053	-7	0	19.5517
cav4mxo_DB8-ZINC000036616430-0.pdb	-89.2571	-67.2775	-21.9796	0	16.1034
cav4mxo_DB8-ZINC000036616442-0.pdb	-88.7949	-76.6572	-12.1378	0	19.3214
cav4mxo_DB8-ZINC000036616484-0.pdb	-83.1746	-71.2274	-11.9472	0	17.3
cav4mxo_DB8-ZINC000036616505-0.pdb	-77.9418	-70.0992	-7.84258	0	17.1111
cav4mxo_DB8-ZINC000036616593-0.pdb	-85.5793	-73.321	-12.2583	0	19.4615
cav4mxo_DB8-ZINC000036616597-0.pdb	-91.8407	-72.7921	-19.0486	0	20.2308
cav4mxo_DB8-ZINC000036616642-0.pdb	-93.9032	-80.4963	-13.4069	0	19.9655
cav4mxo_DB8-ZINC000036616655-0.pdb	-84.7823	-81.6993	-3.08301	0	20.5926
cav4mxo_DB8-ZINC000036616699-0.pdb	-95.7062	-78.7276	-16.9785	0	17.125
cav4mxo_DB8-ZINC000036616749-0.pdb	-84.9839	-71.4519	-13.532	0	16.2333
cav4mxo_DB8-ZINC000036616815-0.pdb	-84.8942	-80.3597	-4.53447	0	19.7037
cav4mxo_DB8-ZINC000036616853-0.pdb	-96.4532	-84.6717	-11.7815	0	19.6563
cav4mxo_DB8-ZINC000036616904-0.pdb	-81.705	-77.7983	-3.90672	0	23.037
cav4mxo_DB8-ZINC000036616907-0.pdb	-91.0019	-81.5019	-9.5	0	22.8148
cav4mxo_DB8-ZINC000036616914-0.pdb	-86.9863	-73.6807	-13.3056	0	18.9259
cav4mxo_DB8-ZINC000036617375-0.pdb	-79.7387	-59.6385	-20.1002	0	16.2692
cav4mxo_DB8-ZINC000036617410-0.pdb	-92.6185	-73.6759	-18.9426	0	25.625
cav4mxo_DB8-ZINC000036617465-0.pdb	-67.6582	-51.0764	-16.5818	0	20.6333
cav4mxo_DB8-ZINC000036618372-0.pdb	-91.9088	-84.9088	-7	0	19.3793
cav4mxo_DB8-ZINC000036618421-0.pdb	-98.3885	-90.1063	-8.28219	0	18.1333
cav4mxo_DB8-ZINC000036618530-0.pdb	-115.47	-89.6203	-24.8838	-0.966361	21.5714
cav4mxo_DB8-ZINC000036618533-0.pdb	-93.0457	-71.8699	-21.1758	0	17.2258
cav4mxo_DB8-ZINC000036618913-0.pdb	-98.2285	-88.6288	-9.59968	0	20.5
cav4mxo_DB8-ZINC000036618930-0.pdb	-104.234	-92.6625	-11.5715	0	20.7419
cav4mxo_DB8-ZINC000036618961-0.pdb	-94.9998	-84.5395	-10.4603	0	18.3889
cav4mxo_DB8-ZINC000036618984-0.pdb	-103.872	-90.2265	-13.6452	0	17.5714
cav4mxo_DB8-ZINC000036619008-0.pdb	-102.174	-76.9037	-24.7129	-0.557026	16.9412
cav4mxo_DB8-ZINC000036619044-0.pdb	-93.0875	-81.7403	-11.3472	0	15.8235
cav4mxo_DB8-ZINC000036619050-0.pdb	-97.8671	-80.4741	-17.3929	0	19.6786
cav4mxo_DB8-ZINC000036619089-0.pdb	-96.8542	-96.8542	0	0	19.3824
cav4mxo_DB8-ZINC000036619132-0.pdb	-92.0927	-83.4722	-8.62051	0	17.3438
cav4mxo_DB8-ZINC000036619143-0.pdb	-106.31	-99.5211	-6.78897	0	18.7647
cav4mxo_DB8-ZINC000036619160-0.pdb	-91.296	-82.0387	-9.25734	0	14.7027
cav4mxo_DB8-ZINC000036619200-0.pdb	-90.8795	-70.8795	-20	0	19.16
cav4mxo_DB8-ZINC000036619219-0.pdb	-97.5463	-84.4545	-13.0917	0	21.9286
cav4mxo_DB8-ZINC000036619235-0.pdb	-87.8696	-80.8696	-7	0	16.6471
cav4mxo_DB8-ZINC000036619244-0.pdb	-92.1319	-70.6125	-21.5195	0	16.1
cav4mxo_DB8-ZINC000036619260-0.pdb	-99.2252	-89.1791	-10.0461	0	18.4063
cav4mxo_DB8-ZINC000036619267-0.pdb	-91.1489	-77.7771	-13.3718	0	26.6923
cav4mxo_DB8-ZINC000036619283-0.pdb	-104.462	-82.0497	-21.1936	-1.21871	17.5143
cav4mxo_DB8-ZINC000036619288-0.pdb	-82.3367	-61.8142	-20.5225	0	16.3571
cav4mxo_DB8-ZINC000036619322-0.pdb	-85.5195	-78.5195	-7	0	19.25
cav4mxo_DB8-ZINC000036619333-0.pdb	-110.268	-97.675	-12.5929	0	19.4054
cav4mxo_DB8-ZINC000036619347-0.pdb	-89.1501	-75.2628	-13.8872	0	19.3846
cav4mxo_DB8-ZINC000036619360-0.pdb	-94.468	-79.5375	-14.9305	0	17.5294
cav4mxo_DB8-ZINC000036619376-0.pdb	-97.0122	-86.9509	-10.0613	0	19.9667
cav4mxo_DB8-ZINC000036619385-0.pdb	-90.4195	-82.0078	-8.41178	0	18.8929
cav4mxo_DB8-ZINC000036619415-0.pdb	-99.4244	-83.2995	-16.1249	0	19.6452
cav4mxo_DB8-ZINC000036619421-0.pdb	-115.174	-95.9714	-19.2022	0	21.9
cav4mxo_DB8-ZINC000036619447-0.pdb	-91.76	-77.2426	-14.5174	0	16.7333
cav4mxo_DB8-ZINC000036619482-0.pdb	-85.3013	-71.9524	-13.3489	0	18.2692
cav4mxo_DB8-ZINC000036619487-0.pdb	-102.033	-87.9968	-14.0363	0	20.9355
cav4mxo_DB8-ZINC000036619491-0.pdb	-108.736	-81.179	-26.7175	-0.839663	15.8611
cav4mxo_DB8-ZINC000036619494-0.pdb	-100.723	-91.8916	-8.8318	0	20.9412
cav4mxo_DB8-ZINC000036619499-0.pdb	-99.9346	-68.9876	-30.947	0	20.4444
cav4mxo_DB8-ZINC000036619503-0.pdb	-98.2746	-94.7746	-3.5	0	17.4167
cav4mxo_DB8-ZINC000036619527-0.pdb	-112.257	-91.5822	-20.6745	0	19.9722
cav4mxo_DB8-ZINC000036619532-0.pdb	-110.713	-100.77	-9.94288	0	17.8056
cav4mxo_DB8-ZINC000036688997-0.pdb	-89.4119	-75.4985	-13.9134	0	19.8846
cav4mxo_DB8-ZINC000038011998-0.pdb	-85.0768	-64.0466	-21.0302	0	23.8947
cav4mxo_DB8-ZINC000038449853-0.pdb	-110.92	-104.748	-6.17201	0	20.7813
cav4mxo_DB8-ZINC000038486581-0.pdb	-80.4048	-73.3463	-7.05858	0	19.7083
cav4mxo_DB8-ZINC000038653220-0.pdb	-103.345	-94.0237	-9.32134	0	22.3214
cav4mxo_DB8-ZINC000039300628-0.pdb	-100.857	-87.7065	-13.1508	0	17.4571
cav4mxo_DB8-ZINC000040040259-0.pdb	-92.6399	-89.1399	-3.5	0	18.3
cav4mxo_DB8-ZINC000040087707-0.pdb	-90.0183	-86.5183	-3.5	0	21.16
cav4mxo_DB8-ZINC000040128162-0.pdb	-91.9928	-81.1472	-10.8456	0	20.4444
cav4mxo_DB8-ZINC000040130727-0.pdb	-100.232	-91.0508	-9.18148	0	21.8333
cav4mxo_DB8-ZINC000040135245-0.pdb	-88.4985	-76.9699	-11.5286	0	18.0333
cav4mxo_DB8-ZINC000040139261-0.pdb	-86.0236	-68.5236	-17.5	0	18.375
cav4mxo_DB8-ZINC000040139262-0.pdb	-79	-72.3405	-6.65949	0	20.3077
cav4mxo_DB8-ZINC000040139263-0.pdb	-87.7962	-82.0798	-5.71643	0	20.0357
cav4mxo_DB8-ZINC000040139264-0.pdb	-95.3529	-88.3529	-7	0	20.4643
cav4mxo_DB8-ZINC000040139277-0.pdb	-94.5493	-91.0493	-3.5	0	17.7576
cav4mxo_DB8-ZINC000040139278-0.pdb	-88.9546	-82.9647	-5.98994	0	18.2121
cav4mxo_DB8-ZINC000040139284-0.pdb	-92.9482	-82.5534	-10.3948	0	22.84
cav4mxo_DB8-ZINC000040139285-0.pdb	-85.9548	-78.2521	-7.7027	0	21.12
cav4mxo_DB8-ZINC000040144909-0.pdb	-88.1873	-75.0016	-13.1857	0	16.2258
cav4mxo_DB8-ZINC000040155574-0.pdb	-88.4078	-84.4678	-3.94005	0	16.8286
