#C:/Users/KIMED 1/Documents/Junaidin/Docking/SrcHum-nofilter/extracted_cav/cav1m17_AQ4.pdb with C:/Users/KIMED 1/Documents/Junaidin/Docking/EGFRfarma/egfrnofilter/gemdock_out/docking.lst
#Ligand	TotalEnergy	VDW	HBond	Elec	AverConPair	
cav1m17_AQ4-ZINC000022139860-0.pdb	-103.975	-88.8996	-15.0752	0	18.9375
cav1m17_AQ4-ZINC000022292300-0.pdb	-91.2028	-78.8662	-12.3366	0	25.7273
cav1m17_AQ4-ZINC000022389307-0.pdb	-103.694	-78.8002	-24.8938	0	20
cav1m17_AQ4-ZINC000022389309-0.pdb	-94.3405	-90.8935	-3.44699	0	21.5357
cav1m17_AQ4-ZINC000022405559-0.pdb	-90.1013	-79.6013	-10.5	0	20.2963
cav1m17_AQ4-ZINC000022475775-0.pdb	-90.3054	-79.988	-10.3174	0	21.4
cav1m17_AQ4-ZINC000022565059-0.pdb	-100.276	-89.751	-10.5251	0	18.8235
cav1m17_AQ4-ZINC000022735944-0.pdb	-93.2845	-81.0669	-12.2176	0	17.8125
cav1m17_AQ4-ZINC000022735948-0.pdb	-97.8424	-81.0745	-16.768	0	18.4286
cav1m17_AQ4-ZINC000022832761-0.pdb	-111.069	-76.4958	-34.5734	0	21.4444
cav1m17_AQ4-ZINC000022834913-0.pdb	-106.087	-95.0784	-11.0083	0	19.5556
cav1m17_AQ4-ZINC000022834916-0.pdb	-91.3819	-89.4996	-1.88229	0	17.3056
cav1m17_AQ4-ZINC000022837590-0.pdb	-101.258	-93.778	-7.48019	0	22.6364
cav1m17_AQ4-ZINC000022838233-0.pdb	-88.186	-74.2334	-13.9526	0	19.9615
cav1m17_AQ4-ZINC000022838343-0.pdb	-107.917	-85.8719	-22.0451	0	20.6071
cav1m17_AQ4-ZINC000022861569-0.pdb	-76.2993	-62.9045	-13.3947	0	18.0952
cav1m17_AQ4-ZINC000023007737-0.pdb	-86.9384	-70.786	-16.1524	0	24.1
cav1m17_AQ4-ZINC000023043302-0.pdb	-89.8697	-75.6362	-14.2336	0	19.1538
cav1m17_AQ4-ZINC000023380915-0.pdb	-83.4245	-78.1914	-5.23308	0	21.56
cav1m17_AQ4-ZINC000023618955-0.pdb	-77.8178	-67.0016	-10.8162	0	22.3333
cav1m17_AQ4-ZINC000023692860-0.pdb	-106.727	-88.2763	-18.4509	0	21.7778
cav1m17_AQ4-ZINC000023881741-0.pdb	-86.3007	-82.8007	-3.5	0	20.0357
cav1m17_AQ4-ZINC000024040871-0.pdb	-89.2795	-82.0501	-7.22946	0	19.5
cav1m17_AQ4-ZINC000024466255-0.pdb	-99.7821	-84.7144	-15.0678	0	24.1786
cav1m17_AQ4-ZINC000024748893-0.pdb	-106.099	-95.6399	-10.4587	0	24.6538
cav1m17_AQ4-ZINC000024841625-0.pdb	-100.333	-93.3334	-7	0	19.1875
cav1m17_AQ4-ZINC000024904626-0.pdb	-103.026	-85.5264	-17.4994	0	21.4643
cav1m17_AQ4-ZINC000024991580-0.pdb	-91.3835	-87.8835	-3.5	0	21.1538
cav1m17_AQ4-ZINC000025043241-0.pdb	-90.6032	-79.6726	-10.9306	0	20.9286
cav1m17_AQ4-ZINC000025051220-0.pdb	-84.7726	-83.7886	-0.984047	0	20.68
cav1m17_AQ4-ZINC000025171187-0.pdb	-102.476	-92.1936	-10.2823	0	21.129
cav1m17_AQ4-ZINC000025285431-0.pdb	-92.0632	-82.0098	-10.0534	0	21.963
cav1m17_AQ4-ZINC000025523030-0.pdb	-78.3247	-63.8838	-14.4409	0	23.7368
cav1m17_AQ4-ZINC000025567266-0.pdb	-84.0221	-72.4467	-11.5755	0	21.1364
cav1m17_AQ4-ZINC000025567267-0.pdb	-78.4731	-73.0255	-5.44759	0	21.6818
cav1m17_AQ4-ZINC000025748465-0.pdb	-82.6982	-78.4351	-4.2631	0	18.9643
cav1m17_AQ4-ZINC000025748635-0.pdb	-87.2444	-87.2444	0	0	20.3793
cav1m17_AQ4-ZINC000026235604-0.pdb	-111.691	-98.1417	-13.5489	0	21.5161
cav1m17_AQ4-ZINC000026692224-0.pdb	-86.5376	-70.9775	-15.5602	0	19.4348
cav1m17_AQ4-ZINC000026694925-0.pdb	-75.1389	-62.2404	-12.8985	0	21
cav1m17_AQ4-ZINC000026703492-0.pdb	-88.6968	-73.8357	-14.861	0	23.5455
cav1m17_AQ4-ZINC000026779863-0.pdb	-85.0357	-81.5357	-3.5	0	17.8276
cav1m17_AQ4-ZINC000026779870-0.pdb	-85.5947	-79.5947	-6	0	19.3462
cav1m17_AQ4-ZINC000026871703-0.pdb	-79.2709	-68.909	-10.3619	0	19.2727
cav1m17_AQ4-ZINC000027041022-0.pdb	-82.5416	-71.5461	-10.9955	0	23.2857
cav1m17_AQ4-ZINC000027299063-0.pdb	-87.8165	-85.3165	-2.5	0	19.1
cav1m17_AQ4-ZINC000027666404-0.pdb	-87.7904	-84.2904	-3.5	0	18.5357
cav1m17_AQ4-ZINC000027666406-0.pdb	-89.8805	-86.3805	-3.5	0	19.9286
cav1m17_AQ4-ZINC000027666408-0.pdb	-83.8887	-77.1649	-6.7238	0	20.3478
cav1m17_AQ4-ZINC000027666410-0.pdb	-84.2991	-78.267	-6.03216	0	21.3913
cav1m17_AQ4-ZINC000027666411-0.pdb	-89.8535	-82.8535	-7	0	21.1154
cav1m17_AQ4-ZINC000027666413-0.pdb	-94.9447	-77.9793	-16.9654	0	20.0417
cav1m17_AQ4-ZINC000027666414-0.pdb	-88.8265	-79.9544	-8.8721	0	20.7083
cav1m17_AQ4-ZINC000027666416-0.pdb	-83.9568	-70.7398	-13.217	0	20.5652
cav1m17_AQ4-ZINC000027666418-0.pdb	-85.5715	-78.5715	-7	0	22.0833
cav1m17_AQ4-ZINC000027666419-0.pdb	-82.9863	-74.2507	-8.73563	0	18.8462
cav1m17_AQ4-ZINC000027666421-0.pdb	-88.0075	-82.0075	-6	0	18.6667
cav1m17_AQ4-ZINC000027666423-0.pdb	-95.503	-87.8558	-7.64715	0	21
cav1m17_AQ4-ZINC000027666425-0.pdb	-94.7364	-81.3829	-13.3534	0	18.8889
cav1m17_AQ4-ZINC000027666426-0.pdb	-87.1514	-74.3168	-12.8346	0	17.7778
cav1m17_AQ4-ZINC000027666428-0.pdb	-88.9561	-83.6674	-5.28874	0	20.4615
cav1m17_AQ4-ZINC000027666429-0.pdb	-99.6798	-93.7612	-5.91859	0	20.7
cav1m17_AQ4-ZINC000027666431-0.pdb	-97.11	-91.3038	-5.80612	0	22.7407
cav1m17_AQ4-ZINC000027666433-0.pdb	-96.0635	-84.763	-11.3005	0	19.9643
cav1m17_AQ4-ZINC000027666435-0.pdb	-99.169	-88.8196	-10.3494	0	20.6429
cav1m17_AQ4-ZINC000027666436-0.pdb	-93.1138	-83.4261	-9.68773	0	19.1071
cav1m17_AQ4-ZINC000027666438-0.pdb	-93.7135	-84.628	-9.08556	0	20.6296
cav1m17_AQ4-ZINC000027666440-0.pdb	-95.2767	-83.4929	-11.7838	0	18.6429
cav1m17_AQ4-ZINC000027666441-0.pdb	-102.775	-94.1997	-8.57516	0	19
cav1m17_AQ4-ZINC000027666443-0.pdb	-94.0254	-85.8152	-8.21016	0	19.0938
cav1m17_AQ4-ZINC000027666445-0.pdb	-95.4691	-86.6376	-8.83159	0	17.7188
cav1m17_AQ4-ZINC000027666447-0.pdb	-86.745	-83.245	-3.5	0	20.5806
cav1m17_AQ4-ZINC000027666449-0.pdb	-91.0547	-84.6597	-6.39506	0	21.4643
cav1m17_AQ4-ZINC000027666450-0.pdb	-91.4264	-88.9431	-2.48336	0	23.16
cav1m17_AQ4-ZINC000027666452-0.pdb	-99.3039	-92.3053	-6.99864	0	18.25
cav1m17_AQ4-ZINC000027666454-0.pdb	-84.0683	-71.9816	-12.0867	0	20.5
cav1m17_AQ4-ZINC000027666456-0.pdb	-89.2705	-84.8124	-4.45802	0	21.24
cav1m17_AQ4-ZINC000027666457-0.pdb	-84.84	-76.7968	-8.04321	0	19.9615
cav1m17_AQ4-ZINC000027666459-0.pdb	-90.0477	-80.7845	-9.26326	0	19.8148
cav1m17_AQ4-ZINC000027666461-0.pdb	-90.8045	-78.902	-11.9025	0	20
cav1m17_AQ4-ZINC000027666463-0.pdb	-89.8616	-79.4712	-10.3904	0	19.8148
cav1m17_AQ4-ZINC000027666464-0.pdb	-92.5344	-78.6991	-13.8353	0	19.4815
cav1m17_AQ4-ZINC000027666466-0.pdb	-84.1685	-75.3489	-8.81958	0	19.7778
cav1m17_AQ4-ZINC000027666468-0.pdb	-96.3439	-89.4297	-6.91413	0	21.4444
cav1m17_AQ4-ZINC000027666470-0.pdb	-84.763	-77.763	-7	0	21.2917
cav1m17_AQ4-ZINC000027795902-0.pdb	-85.038	-81.9861	-3.05189	0	24.5
cav1m17_AQ4-ZINC000027977100-0.pdb	-93.2761	-85.0048	-8.27131	0	23.2222
cav1m17_AQ4-ZINC000027983162-0.pdb	-78.2551	-71.2551	-7	0	20.6522
cav1m17_AQ4-ZINC000028222217-0.pdb	-76.1644	-72.6644	-3.5	0	20.6522
cav1m17_AQ4-ZINC000028223907-0.pdb	-80.6932	-69.7964	-10.8968	0	21.2727
cav1m17_AQ4-ZINC000028224647-0.pdb	-81.3781	-61.987	-19.3911	0	22.4091
cav1m17_AQ4-ZINC000028251774-0.pdb	-101.251	-88.251	-13	0	21.5862
cav1m17_AQ4-ZINC000028296489-0.pdb	-91.5619	-80.7703	-10.7917	0	19.8929
cav1m17_AQ4-ZINC000029121957-0.pdb	-110.79	-91.1534	-19.6365	0	19.0323
cav1m17_AQ4-ZINC000030526632-0.pdb	-85.6147	-75.486	-10.1287	0	17.2667
cav1m17_AQ4-ZINC000030587613-0.pdb	-75.8811	-58.0475	-17.8336	0	21.05
cav1m17_AQ4-ZINC000030587615-0.pdb	-95.9535	-74.6776	-21.2759	0	21.2083
cav1m17_AQ4-ZINC000030587662-0.pdb	-93.002	-66.938	-26.0639	0	23.5238
cav1m17_AQ4-ZINC000030691817-0.pdb	-96.765	-83.3284	-13.4366	0	23
cav1m17_AQ4-ZINC000031784818-0.pdb	-99.0617	-87.3919	-11.6698	0	19.75
cav1m17_AQ4-ZINC000031785225-0.pdb	-97.534	-93.5234	-4.01062	0	22.6786
cav1m17_AQ4-ZINC000031886264-0.pdb	-96.7532	-93.2532	-3.5	0	17.9688
cav1m17_AQ4-ZINC000031949082-0.pdb	-78.0024	-71.0024	-7	0	19.7727
cav1m17_AQ4-ZINC000032105174-0.pdb	-90.1468	-90.1468	0	0	20.5926
cav1m17_AQ4-ZINC000032508880-0.pdb	-85.2194	-75.8255	-9.39393	0	24.3333
cav1m17_AQ4-ZINC000032508881-0.pdb	-82.4345	-70.9596	-11.475	0	23.4
cav1m17_AQ4-ZINC000032508885-0.pdb	-73.3254	-60.2978	-13.0276	0	19.9048
cav1m17_AQ4-ZINC000032523781-0.pdb	-89.1584	-78.9102	-10.2482	0	25.4
cav1m17_AQ4-ZINC000032550953-0.pdb	-92.5506	-78.613	-13.9376	0	27.1
cav1m17_AQ4-ZINC000032578507-0.pdb	-96.0183	-71.2821	-24.7362	0	24.4762
cav1m17_AQ4-ZINC000032580857-0.pdb	-93.4715	-74.343	-19.1285	0	26.1667
cav1m17_AQ4-ZINC000032610679-0.pdb	-94.0896	-73.0399	-21.0497	0	16.7667
cav1m17_AQ4-ZINC000032648569-0.pdb	-101.776	-93.0584	-8.71737	0	20.1667
cav1m17_AQ4-ZINC000032649981-0.pdb	-86.0838	-65.3447	-20.7392	0	22.0909
cav1m17_AQ4-ZINC000032649987-0.pdb	-82.5514	-72.0514	-10.5	0	21.7619
cav1m17_AQ4-ZINC000032650105-0.pdb	-92.4038	-80.2804	-12.1234	0	22.3077
cav1m17_AQ4-ZINC000032650585-0.pdb	-96.9955	-79.4991	-17.4963	0	25
cav1m17_AQ4-ZINC000032721492-0.pdb	-98.7999	-90.2102	-8.58964	0	21.2222
cav1m17_AQ4-ZINC000032753009-0.pdb	-103.492	-86.0941	-17.3975	0	25.24
cav1m17_AQ4-ZINC000032768213-0.pdb	-100.503	-91.4864	-9.01626	0	19.2353
cav1m17_AQ4-ZINC000032803852-0.pdb	-91.1526	-59.6018	-29.9904	-1.56043	18.6522
cav1m17_AQ4-ZINC000032810684-0.pdb	-95.6422	-86.8453	-8.79686	0	19.4688
cav1m17_AQ4-ZINC000032853423-0.pdb	-85.233	-75.1125	-10.1205	0	23.5714
cav1m17_AQ4-ZINC000032853577-0.pdb	-88.1711	-81.2756	-6.89541	0	22.2174
cav1m17_AQ4-ZINC000032853579-0.pdb	-89.9416	-79.9123	-10.0293	0	23.4783
cav1m17_AQ4-ZINC000032858214-0.pdb	-104.953	-81.2658	-23.6867	0	19.3438
cav1m17_AQ4-ZINC000032869565-0.pdb	-113.592	-94.389	-19.2033	0	19.0625
cav1m17_AQ4-ZINC000032870565-0.pdb	-96.4543	-82.4222	-14.0321	0	21.0714
cav1m17_AQ4-ZINC000032885628-0.pdb	-105.977	-83.6745	-22.302	0	20.0741
cav1m17_AQ4-ZINC000032907699-0.pdb	-92.2362	-81.9636	-10.2726	0	21.9167
cav1m17_AQ4-ZINC000032910901-0.pdb	-99.7442	-96.2442	-3.5	0	21.2333
cav1m17_AQ4-ZINC000032911807-0.pdb	-87.9971	-68.5834	-19.4137	0	20.7917
cav1m17_AQ4-ZINC000032934483-0.pdb	-102.684	-80.7902	-21.8934	0	19.1
cav1m17_AQ4-ZINC000032934485-0.pdb	-108.594	-89.3778	-19.2167	0	23.5
cav1m17_AQ4-ZINC000032983195-0.pdb	-107.114	-102.106	-5.00855	0	18.2973
cav1m17_AQ4-ZINC000032983197-0.pdb	-110.549	-98.5199	-12.0293	0	18.3514
cav1m17_AQ4-ZINC000033067691-0.pdb	-98.0497	-87.7518	-10.2979	0	24.3
cav1m17_AQ4-ZINC000033533813-0.pdb	-82.6755	-72.1755	-10.5	0	21.0435
cav1m17_AQ4-ZINC000034014624-0.pdb	-95.8087	-85.2155	-10.5933	0	20.3548
cav1m17_AQ4-ZINC000035311010-0.pdb	-83.6074	-59.5892	-24.0182	0	19.8095
cav1m17_AQ4-ZINC000035311695-0.pdb	-80.4421	-61.1419	-19.3002	0	23.6316
cav1m17_AQ4-ZINC000035314189-0.pdb	-77.8288	-67.3288	-10.5	0	19.3478
cav1m17_AQ4-ZINC000035606570-0.pdb	-93.7339	-79.9862	-13.7478	0	18.6333
cav1m17_AQ4-ZINC000035615740-0.pdb	-93.7208	-77.2208	-16.5	0	18.6667
cav1m17_AQ4-ZINC000035615742-0.pdb	-93.2786	-87.4884	-5.79024	0	19.6207
cav1m17_AQ4-ZINC000035615745-0.pdb	-99.0908	-82.8044	-16.2864	0	17.875
cav1m17_AQ4-ZINC000035622633-0.pdb	-90.0812	-79.2979	-10.7833	0	21.9231
cav1m17_AQ4-ZINC000035681893-0.pdb	-103.965	-92.8227	-11.1422	0	19
cav1m17_AQ4-ZINC000035681973-0.pdb	-101.455	-87.5225	-13.9321	0	18.2333
cav1m17_AQ4-ZINC000035681975-0.pdb	-103.621	-88.3994	-15.2215	0	18.375
cav1m17_AQ4-ZINC000035681978-0.pdb	-115.873	-102.656	-13.2167	0	21.8571
cav1m17_AQ4-ZINC000035681980-0.pdb	-95.8968	-85.9781	-9.9187	0	18.8889
cav1m17_AQ4-ZINC000035781451-0.pdb	-78.3558	-62.3204	-16.0355	0	23.6842
cav1m17_AQ4-ZINC000035781654-0.pdb	-77.8986	-55.4792	-22.4193	0	24.9444
cav1m17_AQ4-ZINC000036092610-0.pdb	-98.0651	-77.1658	-20.8993	0	20.4231
cav1m17_AQ4-ZINC000036392978-0.pdb	-95.144	-85.0962	-10.0477	0	19.9667
cav1m17_AQ4-ZINC000036395266-0.pdb	-82.6198	-70.2603	-12.3595	0	20.7391
cav1m17_AQ4-ZINC000036395462-0.pdb	-94.901	-88.5508	-6.35027	0	17.7273
cav1m17_AQ4-ZINC000036395699-0.pdb	-92.5476	-78.7877	-13.7599	0	18.6897
cav1m17_AQ4-ZINC000036396655-0.pdb	-99.6088	-92.0213	-7.58749	0	17.7647
cav1m17_AQ4-ZINC000036396656-0.pdb	-108.709	-91.652	-17.057	0	19.7059
cav1m17_AQ4-ZINC000036611941-0.pdb	-93.9132	-87.1227	-6.79059	0	19.3333
cav1m17_AQ4-ZINC000036613206-0.pdb	-91.213	-86.1042	-5.1088	0	18.8
cav1m17_AQ4-ZINC000036613304-0.pdb	-102.908	-90.0319	-12.8763	0	21.3667
cav1m17_AQ4-ZINC000036613360-0.pdb	-93.28	-85.0157	-8.26434	0	21.2857
cav1m17_AQ4-ZINC000036613436-0.pdb	-106.66	-96.901	-9.75911	0	23.0333
cav1m17_AQ4-ZINC000036613551-0.pdb	-105.468	-95.7585	-9.70974	0	21.5667
cav1m17_AQ4-ZINC000036613554-0.pdb	-102.133	-90.9467	-11.1859	0	19.8065
cav1m17_AQ4-ZINC000036613642-0.pdb	-100.223	-82.0083	-18.2148	0	20.8214
cav1m17_AQ4-ZINC000036613643-0.pdb	-86.6892	-64.9399	-21.7494	0	20.5238
cav1m17_AQ4-ZINC000036613673-0.pdb	-107.342	-90.5214	-16.8203	0	18.9091
cav1m17_AQ4-ZINC000036613734-0.pdb	-89.5308	-82.5308	-7	0	20.5185
cav1m17_AQ4-ZINC000036613784-0.pdb	-98.3533	-77.1758	-21.1775	0	18.7931
cav1m17_AQ4-ZINC000036613819-0.pdb	-89.0245	-75.4569	-13.5676	0	18.6667
cav1m17_AQ4-ZINC000036613853-0.pdb	-101.104	-83.8451	-17.2588	0	19.6296
cav1m17_AQ4-ZINC000036613941-0.pdb	-87.7167	-61.9455	-25.7711	0	20.3333
cav1m17_AQ4-ZINC000036614059-0.pdb	-96.4694	-89.1201	-7.34932	0	20.4643
cav1m17_AQ4-ZINC000036614124-0.pdb	-88.7782	-67.128	-21.6503	0	23.5455
cav1m17_AQ4-ZINC000036614221-0.pdb	-80.065	-62.6124	-17.4527	0	19.7143
cav1m17_AQ4-ZINC000036614228-0.pdb	-88.5664	-72.0664	-16.5	0	22.6364
cav1m17_AQ4-ZINC000036614264-0.pdb	-104.053	-93.2515	-10.8013	0	17.1429
cav1m17_AQ4-ZINC000036614299-0.pdb	-90.3316	-82.7464	-7.58526	0	17.6
cav1m17_AQ4-ZINC000036615783-0.pdb	-101.927	-84.7978	-17.1291	0	23.1154
cav1m17_AQ4-ZINC000036615812-0.pdb	-102.399	-86.5091	-15.8895	0	22.9286
cav1m17_AQ4-ZINC000036615860-0.pdb	-99.2195	-85.4695	-13.75	0	20.2
cav1m17_AQ4-ZINC000036615880-0.pdb	-91.1896	-73.0925	-18.097	0	16.3548
cav1m17_AQ4-ZINC000036615892-0.pdb	-96.8265	-91.6501	-5.1764	0	22.9615
cav1m17_AQ4-ZINC000036615924-0.pdb	-90.2937	-74.9107	-15.383	0	18.8667
cav1m17_AQ4-ZINC000036616019-0.pdb	-100.052	-88.0687	-11.9832	0	20.5517
cav1m17_AQ4-ZINC000036616048-0.pdb	-101.57	-85.5993	-15.9706	0	22.1852
cav1m17_AQ4-ZINC000036616135-0.pdb	-107.777	-102.234	-5.54365	0	21.303
cav1m17_AQ4-ZINC000036616152-0.pdb	-90.755	-82.1382	-8.61676	0	18.4333
cav1m17_AQ4-ZINC000036616153-0.pdb	-101.014	-79.8471	-21.1674	0	19.8667
cav1m17_AQ4-ZINC000036616169-0.pdb	-80.2337	-68.5178	-11.7158	0	21.8636
cav1m17_AQ4-ZINC000036616211-0.pdb	-89.8612	-82.4965	-7.36477	0	21.5769
cav1m17_AQ4-ZINC000036616272-0.pdb	-79.5395	-69.0849	-10.4546	0	17.7778
cav1m17_AQ4-ZINC000036616288-0.pdb	-100.113	-93.3114	-6.8019	0	20.625
cav1m17_AQ4-ZINC000036616292-0.pdb	-81.9477	-73.6693	-8.27841	0	17.5556
cav1m17_AQ4-ZINC000036616335-0.pdb	-93.3073	-86.3581	-6.94918	0	22.5556
cav1m17_AQ4-ZINC000036616344-0.pdb	-88.5122	-84.5373	-3.97488	0	20.6296
cav1m17_AQ4-ZINC000036616358-0.pdb	-104.004	-90.4327	-13.5715	0	21.3333
cav1m17_AQ4-ZINC000036616366-0.pdb	-103.275	-86.8444	-16.431	0	20.2759
cav1m17_AQ4-ZINC000036616406-0.pdb	-92.5473	-79.5473	-13	0	18.0345
cav1m17_AQ4-ZINC000036616430-0.pdb	-97.0074	-82.2501	-14.7573	0	19.1379
cav1m17_AQ4-ZINC000036616442-0.pdb	-93.2838	-80.603	-12.6808	0	18.1786
cav1m17_AQ4-ZINC000036616484-0.pdb	-96.8878	-83.8878	-13	0	18.2667
cav1m17_AQ4-ZINC000036616505-0.pdb	-89.9314	-72.5745	-17.3569	0	18.1481
cav1m17_AQ4-ZINC000036616593-0.pdb	-85.5431	-55.3665	-30.1766	0	18.8462
cav1m17_AQ4-ZINC000036616597-0.pdb	-92.1472	-78.202	-13.9452	0	20.0385
cav1m17_AQ4-ZINC000036616642-0.pdb	-93.0796	-78.9995	-14.0801	0	18.5517
cav1m17_AQ4-ZINC000036616655-0.pdb	-93.3727	-86.3727	-7	0	19.037
cav1m17_AQ4-ZINC000036616699-0.pdb	-105.302	-95.9347	-9.36773	0	19.7188
cav1m17_AQ4-ZINC000036616749-0.pdb	-97.1128	-88.055	-9.05782	0	19.8667
cav1m17_AQ4-ZINC000036616815-0.pdb	-92.2845	-75.9648	-16.3197	0	19.7407
cav1m17_AQ4-ZINC000036616853-0.pdb	-91.9776	-73.625	-18.3526	0	16.9375
cav1m17_AQ4-ZINC000036616904-0.pdb	-91.2255	-72.2674	-18.958	0	18.3333
cav1m17_AQ4-ZINC000036616907-0.pdb	-90.303	-78.0943	-12.2088	0	18.6667
cav1m17_AQ4-ZINC000036616914-0.pdb	-86.9728	-84.8772	-2.09562	0	19.8889
cav1m17_AQ4-ZINC000036617375-0.pdb	-82.3161	-76.3669	-5.94921	0	20.7692
cav1m17_AQ4-ZINC000036617410-0.pdb	-94.6485	-79.8813	-14.7672	0	21.9583
cav1m17_AQ4-ZINC000036617465-0.pdb	-95.9226	-77.7404	-18.1821	0	21.4667
cav1m17_AQ4-ZINC000036618372-0.pdb	-104.604	-85.6842	-18.9202	0	19.4138
cav1m17_AQ4-ZINC000036618421-0.pdb	-105.086	-88.2482	-16.8375	0	18.7
cav1m17_AQ4-ZINC000036618530-0.pdb	-112.288	-81.1771	-29.7444	-1.36672	21.8929
cav1m17_AQ4-ZINC000036618533-0.pdb	-108.586	-97.2756	-11.3102	0	21.5484
cav1m17_AQ4-ZINC000036618913-0.pdb	-109.919	-101.021	-8.8975	0	24.2143
cav1m17_AQ4-ZINC000036618930-0.pdb	-101.494	-91.5428	-9.95157	0	20.7419
cav1m17_AQ4-ZINC000036618961-0.pdb	-128.259	-109.614	-18.6451	0	21.75
cav1m17_AQ4-ZINC000036618984-0.pdb	-105.102	-88.6794	-16.4223	0	17.7429
cav1m17_AQ4-ZINC000036619008-0.pdb	-120.251	-93.187	-25.1896	-1.87492	20.3235
cav1m17_AQ4-ZINC000036619044-0.pdb	-113.805	-90.2691	-23.5364	0	21.0588
cav1m17_AQ4-ZINC000036619050-0.pdb	-100.185	-88.6714	-11.514	0	22.5
cav1m17_AQ4-ZINC000036619089-0.pdb	-105.267	-94.5689	-10.6977	0	18.7353
cav1m17_AQ4-ZINC000036619132-0.pdb	-95.0089	-79.1641	-15.8448	0	18.3438
cav1m17_AQ4-ZINC000036619143-0.pdb	-108.203	-94.7856	-13.4176	0	20
cav1m17_AQ4-ZINC000036619160-0.pdb	-108.069	-93.2931	-14.7759	0	17.7568
cav1m17_AQ4-ZINC000036619200-0.pdb	-93.0118	-75.9739	-17.0379	0	21.4
cav1m17_AQ4-ZINC000036619219-0.pdb	-93.2122	-76.2288	-16.9834	0	20.6071
cav1m17_AQ4-ZINC000036619235-0.pdb	-101.386	-83.943	-17.4431	0	15.8824
cav1m17_AQ4-ZINC000036619244-0.pdb	-94.7269	-82.2136	-12.5132	0	20.8333
cav1m17_AQ4-ZINC000036619260-0.pdb	-108.091	-91.9822	-16.1086	0	22.25
cav1m17_AQ4-ZINC000036619267-0.pdb	-82.9192	-77.6836	-5.23555	0	20.6154
cav1m17_AQ4-ZINC000036619283-0.pdb	-122.298	-105.256	-16.1413	-0.900362	21.3143
cav1m17_AQ4-ZINC000036619288-0.pdb	-96.6809	-75.7379	-20.9429	0	21.4643
cav1m17_AQ4-ZINC000036619322-0.pdb	-86.298	-82.798	-3.5	0	19.3571
cav1m17_AQ4-ZINC000036619333-0.pdb	-100.437	-90.9373	-9.5	0	15.7027
cav1m17_AQ4-ZINC000036619347-0.pdb	-87.9833	-67.9952	-19.988	0	21.2692
cav1m17_AQ4-ZINC000036619360-0.pdb	-105.979	-92.1668	-13.6714	-0.141281	20.2059
cav1m17_AQ4-ZINC000036619376-0.pdb	-104.388	-81.6675	-22.7207	0	20.8
cav1m17_AQ4-ZINC000036619385-0.pdb	-91.172	-80.6893	-10.4827	0	18.8214
cav1m17_AQ4-ZINC000036619415-0.pdb	-91.2611	-80.7611	-10.5	0	17.9355
cav1m17_AQ4-ZINC000036619421-0.pdb	-102.521	-84.1194	-18.4011	0	18.7667
cav1m17_AQ4-ZINC000036619447-0.pdb	-96.3823	-83.2988	-13.0835	0	20.8
cav1m17_AQ4-ZINC000036619482-0.pdb	-96.9968	-77.2907	-19.7061	0	22.8077
cav1m17_AQ4-ZINC000036619487-0.pdb	-98.2157	-82.7157	-15.5	0	20
cav1m17_AQ4-ZINC000036619491-0.pdb	-131.704	-97.2892	-32.9845	-1.43014	20.1111
cav1m17_AQ4-ZINC000036619494-0.pdb	-95.7999	-88.8179	-6.98202	0	16.9412
cav1m17_AQ4-ZINC000036619499-0.pdb	-100	-87.3443	-12.6561	0	20.6296
cav1m17_AQ4-ZINC000036619503-0.pdb	-111.12	-100.836	-10.2843	0	18.1111
cav1m17_AQ4-ZINC000036619527-0.pdb	-100.153	-89.1091	-11.0442	0	16.0833
cav1m17_AQ4-ZINC000036619532-0.pdb	-109.916	-90.0251	-19.8909	0	17.5278
cav1m17_AQ4-ZINC000036688997-0.pdb	-96.5591	-89.5657	-6.99342	0	23.3462
cav1m17_AQ4-ZINC000038011998-0.pdb	-84.0313	-74.3013	-9.73001	0	26.2632
cav1m17_AQ4-ZINC000038449853-0.pdb	-107.981	-85.8103	-22.1708	0	18.375
cav1m17_AQ4-ZINC000038486581-0.pdb	-86.0945	-80.2713	-5.82317	0	20.7917
cav1m17_AQ4-ZINC000038653220-0.pdb	-97.807	-78.8244	-18.9826	0	20.3929
cav1m17_AQ4-ZINC000039300628-0.pdb	-111.08	-91.117	-19.9631	0	17.7143
cav1m17_AQ4-ZINC000040040259-0.pdb	-105.673	-96.5278	-9.14474	0	20.0333
cav1m17_AQ4-ZINC000040087707-0.pdb	-88.2788	-79.643	-8.63578	0	21.92
cav1m17_AQ4-ZINC000040128162-0.pdb	-100.617	-80.1617	-20.455	0	19.3333
cav1m17_AQ4-ZINC000040130727-0.pdb	-100.165	-81.2282	-18.9366	0	20.4667
cav1m17_AQ4-ZINC000040135245-0.pdb	-103.579	-97.1705	-6.40854	0	20.7333
cav1m17_AQ4-ZINC000040139261-0.pdb	-86.2669	-76.3847	-9.88221	0	19.2083
cav1m17_AQ4-ZINC000040139262-0.pdb	-80.9296	-72.639	-8.29066	0	18.5385
cav1m17_AQ4-ZINC000040139263-0.pdb	-83.8865	-81.8017	-2.08474	0	18.7857
cav1m17_AQ4-ZINC000040139264-0.pdb	-89.166	-77.9748	-11.1912	0	20.8929
