Compound	Energy	VDW	HBond	Elec	
cav4mxo_DB8-ZINC000058393356-0.pdb	-88.2779	-73.8916	-14.3863	0	
cav4mxo_DB8-ZINC000058406791-0.pdb	-85.0339	-76.6332	-8.40071	0	
cav4mxo_DB8-ZINC000058407142-0.pdb	-79.4367	-72.4367	-7	0	
cav4mxo_DB8-ZINC000058916148-0.pdb	-95.5416	-85.5989	-9.94267	0	
cav4mxo_DB8-ZINC000059258114-0.pdb	-81.9501	-71.4501	-10.5	0	
cav4mxo_DB8-ZINC000059266233-0.pdb	-80.1101	-73.456	-6.65411	0	
cav4mxo_DB8-ZINC000059289967-0.pdb	-96.8966	-91.6936	-5.20299	0	
cav4mxo_DB8-ZINC000059603091-0.pdb	-99.9064	-90.8836	-9.02279	0	
cav4mxo_DB8-ZINC000059620562-0.pdb	-86.8116	-81.6002	-5.21138	0	
cav4mxo_DB8-ZINC000059620797-0.pdb	-104.898	-93.2705	-11.6276	0	
cav4mxo_DB8-ZINC000060277669-0.pdb	-94.6898	-71.1898	-23.5	0	
cav4mxo_DB8-ZINC000060790369-0.pdb	-87.8416	-65.4361	-22.4055	0	
cav4mxo_DB8-ZINC000061174625-0.pdb	-84.3512	-73.1291	-11.2221	0	
cav4mxo_DB8-ZINC000061721776-0.pdb	-74.5321	-54.9896	-19.5425	0	
cav4mxo_DB8-ZINC000061997291-0.pdb	-106.746	-90.3675	-16.3783	0	
cav4mxo_DB8-ZINC000061997292-0.pdb	-110.216	-82.628	-27.5883	0	
cav4mxo_DB8-ZINC000061997293-0.pdb	-112.572	-97.7966	-14.7752	0	
cav4mxo_DB8-ZINC000061997296-0.pdb	-89.8045	-73.3449	-16.4596	0	
cav4mxo_DB8-ZINC000061997297-0.pdb	-94.6492	-69.6313	-25.0179	0	
cav4mxo_DB8-ZINC000061997298-0.pdb	-90.5837	-87.1485	-3.43515	0	
cav4mxo_DB8-ZINC000061997299-0.pdb	-89.2406	-73.1817	-16.0589	0	
cav4mxo_DB8-ZINC000062571966-0.pdb	-85.4548	-77.7739	-7.68085	0	
cav4mxo_DB8-ZINC000062620517-0.pdb	-99.6632	-90.62	-9.04315	0	
cav4mxo_DB8-ZINC000063447270-0.pdb	-72.2725	-63.9643	-8.30818	0	
cav4mxo_DB8-ZINC000063736288-0.pdb	-87.3369	-76.9007	-10.4362	0	
cav4mxo_DB8-ZINC000063958425-0.pdb	-84.8249	-70.8681	-13.9568	0	
cav4mxo_DB8-ZINC000064471611-0.pdb	-84.0216	-72.8069	-11.2147	0	
cav4mxo_DB8-ZINC000064471923-0.pdb	-79.0177	-72.1952	-6.82249	0	
cav4mxo_DB8-ZINC000064658320-0.pdb	-90.926	-84.9818	-5.94416	0	
cav4mxo_DB8-ZINC000064791383-0.pdb	-96.614	-86.0665	-10.5475	0	
cav4mxo_DB8-ZINC000064791439-0.pdb	-101.542	-89.4957	-12.0463	0	
cav4mxo_DB8-ZINC000065322713-0.pdb	-90.5677	-76.8999	-13.6678	0	
cav4mxo_DB8-ZINC000065372066-0.pdb	-84.977	-78.977	-6	0	
cav4mxo_DB8-ZINC000065372067-0.pdb	-80.3289	-77.8289	-2.5	0	
cav4mxo_DB8-ZINC000065373258-0.pdb	-92.5781	-76.4228	-16.1553	0	
cav4mxo_DB8-ZINC000065381892-0.pdb	-74.2221	-57.4874	-16.7347	0	
cav4mxo_DB8-ZINC000065386753-0.pdb	-73.6299	-67.0848	-6.54507	0	
cav4mxo_DB8-ZINC000065403427-0.pdb	-88.5929	-81.5929	-7	0	
cav4mxo_DB8-ZINC000065410160-0.pdb	-79.5585	-72.7738	-6.78467	0	
cav4mxo_DB8-ZINC000065410161-0.pdb	-77.4993	-61.924	-15.5753	0	
cav4mxo_DB8-ZINC000065435878-0.pdb	-96.0773	-67.0333	-29.044	0	
cav4mxo_DB8-ZINC000065436191-0.pdb	-85.7034	-61.7382	-23.9652	0	
cav4mxo_DB8-ZINC000065436193-0.pdb	-90.7113	-67.2607	-23.4506	0	
cav4mxo_DB8-ZINC000065465428-0.pdb	-81.0172	-69.4094	-11.6078	0	
cav4mxo_DB8-ZINC000065473710-0.pdb	-86.5127	-65.6548	-20.8579	0	
cav4mxo_DB8-ZINC000065490113-0.pdb	-85.4142	-67.649	-17.7652	0	
cav4mxo_DB8-ZINC000065512021-0.pdb	-84.3675	-75.7331	-8.63436	0	
cav4mxo_DB8-ZINC000065534574-0.pdb	-90.5236	-78.6573	-11.8663	0	
cav4mxo_DB8-ZINC000065535595-0.pdb	-86.243	-79.6022	-6.64078	0	
cav4mxo_DB8-ZINC000065536643-0.pdb	-87.5775	-74.634	-12.9435	0	
cav4mxo_DB8-ZINC000065562322-0.pdb	-88.6517	-80.1253	-8.52641	0	
cav4mxo_DB8-ZINC000067460315-0.pdb	-85.8812	-65.796	-20.0852	0	
cav4mxo_DB8-ZINC000067489769-0.pdb	-84.0341	-68.0216	-16.0125	0	
cav4mxo_DB8-ZINC000067491291-0.pdb	-89.5534	-73.4989	-16.0545	0	
cav4mxo_DB8-ZINC000067491293-0.pdb	-87.3663	-71.0116	-16.3547	0	
cav4mxo_DB8-ZINC000067673876-0.pdb	-80.7541	-76.8785	-3.8756	0	
cav4mxo_DB8-ZINC000067690763-0.pdb	-97.2955	-91.6187	-5.67679	0	
cav4mxo_DB8-ZINC000067755871-0.pdb	-78.4879	-68.2717	-12.6381	2.42185	
cav4mxo_DB8-ZINC000067756363-0.pdb	-83.4578	-71.9111	-11.7794	0.232693	
cav4mxo_DB8-ZINC000067758689-0.pdb	-91.7334	-78.8808	-12.8526	0	
cav4mxo_DB8-ZINC000067769806-0.pdb	-97.8449	-75.9557	-22.6066	0.717367	
cav4mxo_DB8-ZINC000067772641-0.pdb	-82.4667	-68.1493	-14.3174	0	
cav4mxo_DB8-ZINC000067772974-0.pdb	-86.8938	-58.5139	-28.3799	0	
cav4mxo_DB8-ZINC000067805768-0.pdb	-86.2741	-67.4547	-18.8194	0	
cav4mxo_DB8-ZINC000067805975-0.pdb	-87.8888	-85.0809	-2.80788	0	
cav4mxo_DB8-ZINC000067880961-0.pdb	-80.4179	-68.2934	-15.1556	3.0311	
cav4mxo_DB8-ZINC000067905237-0.pdb	-93.0032	-79.2574	-13.7458	0	
cav4mxo_DB8-ZINC000067935183-0.pdb	-94.1649	-79.2124	-14.9525	0	
cav4mxo_DB8-ZINC000067956383-0.pdb	-93.1345	-69.9745	-24.8595	1.69952	
cav4mxo_DB8-ZINC000067973806-0.pdb	-97.5915	-64.4838	-33.1077	0	
cav4mxo_DB8-ZINC000069192816-0.pdb	-98.0156	-76.2574	-21.7582	0	
cav4mxo_DB8-ZINC000069349496-0.pdb	-85.592	-76.9099	-8.68212	0	
cav4mxo_DB8-ZINC000069433064-0.pdb	-88.4968	-73.5904	-14.9064	0	
cav4mxo_DB8-ZINC000069698260-0.pdb	-90.082	-70.8596	-19.2224	0	
cav4mxo_DB8-ZINC000069814332-0.pdb	-81.1214	-70.6214	-10.5	0	
cav4mxo_DB8-ZINC000070448411-0.pdb	-93.815	-84.4807	-9.33433	0	
cav4mxo_DB8-ZINC000071280426-0.pdb	-76.8873	-65.6664	-11.2209	0	
cav4mxo_DB8-ZINC000071282031-0.pdb	-72.7248	-70.408	-2.31684	0	
cav4mxo_DB8-ZINC000071405488-0.pdb	-99.9094	-91.7377	-8.17165	0	
cav4mxo_DB8-ZINC000071405490-0.pdb	-103.624	-90.1152	-13.5085	0	
cav4mxo_DB8-ZINC000071459187-0.pdb	-85.3969	-81.8969	-3.5	0	
cav4mxo_DB8-ZINC000071459209-0.pdb	-79.7113	-76.297	-3.4143	0	
cav4mxo_DB8-ZINC000071459216-0.pdb	-79.0919	-74.4796	-4.61231	0	
cav4mxo_DB8-ZINC000071459241-0.pdb	-75.7523	-72.489	-3.26327	0	
cav4mxo_DB8-ZINC000071459315-0.pdb	-68.4472	-68.4472	0	0	
cav4mxo_DB8-ZINC000071775317-0.pdb	-100.401	-78.6714	-21.7299	0	
cav4mxo_DB8-ZINC000071775318-0.pdb	-100.504	-78.9471	-21.5568	0	
cav4mxo_DB8-ZINC000071775320-0.pdb	-103.12	-89.1199	-14	0	
cav4mxo_DB8-ZINC000071807907-0.pdb	-94.0357	-80.5671	-13.4686	0	
cav4mxo_DB8-ZINC000071816912-0.pdb	-78.7956	-71.7956	-7	0	
cav4mxo_DB8-ZINC000071849963-0.pdb	-97.9265	-82.6867	-15.2398	0	
cav4mxo_DB8-ZINC000071896743-0.pdb	-100.792	-82.2215	-18.57	0	
cav4mxo_DB8-ZINC000071899472-0.pdb	-34.8143	-15.4382	-19.3761	0	
cav4mxo_DB8-ZINC000071903559-0.pdb	-89.1393	-76.9929	-12.1464	0	
cav4mxo_DB8-ZINC000071914132-0.pdb	-79.5509	-70.8531	-8.69779	0	
cav4mxo_DB8-ZINC000071915181-0.pdb	-86.7182	-57.5754	-29.1428	0	
cav4mxo_DB8-ZINC000071915182-0.pdb	-67.8369	-45.7892	-22.0477	0	
cav4mxo_DB8-ZINC000071920842-0.pdb	-99.0431	-81.3669	-17.6762	0	
cav4mxo_DB8-ZINC000072138705-0.pdb	-83.954	-74.3166	-9.63744	0	
cav4mxo_DB8-ZINC000072138870-0.pdb	-79.5338	-58.6109	-20.9229	0	
cav4mxo_DB8-ZINC000072138871-0.pdb	-82.3158	-73.6327	-8.68306	0	
cav4mxo_DB8-ZINC000072142125-0.pdb	-75.4451	-67.664	-7.78108	0	
cav4mxo_DB8-ZINC000072143068-0.pdb	-92.0708	-76.1383	-15.9325	0	
cav4mxo_DB8-ZINC000072145024-0.pdb	-79.4244	-72.4244	-7	0	
cav4mxo_DB8-ZINC000072148184-0.pdb	-78.744	-69.312	-9.432	0	
cav4mxo_DB8-ZINC000072150224-0.pdb	-95.951	-73.3884	-22.5626	0	
cav4mxo_DB8-ZINC000072154152-0.pdb	-66.3858	-47.8911	-18.4947	0	
cav4mxo_DB8-ZINC000072161156-0.pdb	-92.2902	-81.9618	-10.3284	0	
cav4mxo_DB8-ZINC000072161313-0.pdb	-79.3883	-71.0692	-8.31908	0	
cav4mxo_DB8-ZINC000072161314-0.pdb	-77.8758	-64.2917	-13.5841	0	
cav4mxo_DB8-ZINC000072163054-0.pdb	-88.8331	-72.7795	-16.0536	0	
cav4mxo_DB8-ZINC000072163055-0.pdb	-84.2396	-77.6768	-6.56282	0	
cav4mxo_DB8-ZINC000072165188-0.pdb	-86.7151	-76.2151	-10.5	0	
cav4mxo_DB8-ZINC000072165277-0.pdb	-117.576	-93.7694	-23.807	0	
cav4mxo_DB8-ZINC000072166993-0.pdb	-90.349	-76.6772	-13.6718	0	
cav4mxo_DB8-ZINC000072171308-0.pdb	-83.5116	-64.0528	-19.4588	0	
cav4mxo_DB8-ZINC000072171309-0.pdb	-83.9	-74.0039	-9.89609	0	
cav4mxo_DB8-ZINC000072172513-0.pdb	-89.6214	-78.5829	-11.0385	0	
cav4mxo_DB8-ZINC000072237833-0.pdb	-80.3168	-73.3168	-7	0	
cav4mxo_DB8-ZINC000072237835-0.pdb	-75.4539	-67.6918	-7.76212	0	
cav4mxo_DB8-ZINC000072238314-0.pdb	-75.0275	-64.1064	-10.9211	0	
cav4mxo_DB8-ZINC000072238317-0.pdb	-84.1734	-79.6532	-4.52019	0	
cav4mxo_DB8-ZINC000072238319-0.pdb	-75.1614	-68.1614	-7	0	
cav4mxo_DB8-ZINC000072238510-0.pdb	-97.4319	-77.4037	-20.0282	0	
cav4mxo_DB8-ZINC000072240708-0.pdb	-73.2046	-73.2046	0	0	
cav4mxo_DB8-ZINC000072240721-0.pdb	-62.8892	-59.3892	-3.5	0	
cav4mxo_DB8-ZINC000072251408-0.pdb	-84.6834	-75.4545	-9.22887	0	
cav4mxo_DB8-ZINC000072273079-0.pdb	-92.4607	-80.5164	-11.9443	0	
cav4mxo_DB8-ZINC000072281908-0.pdb	-87.5174	-64.7213	-22.7961	0	
cav4mxo_DB8-ZINC000072288256-0.pdb	-87.8793	-74.8914	-12.9879	0	
cav4mxo_DB8-ZINC000072296137-0.pdb	-91.6329	-68.8967	-22.7362	0	
cav4mxo_DB8-ZINC000072310995-0.pdb	-100.116	-96.0374	-4.0787	0	
cav4mxo_DB8-ZINC000072310998-0.pdb	-98.0349	-79.7813	-18.2536	0	
cav4mxo_DB8-ZINC000072312223-0.pdb	-88.7416	-73.1858	-15.5558	0	
cav4mxo_DB8-ZINC000072312224-0.pdb	-92.1598	-73.7359	-18.4239	0	
cav4mxo_DB8-ZINC000072337431-0.pdb	-84.6892	-81.1892	-3.5	0	
cav4mxo_DB8-ZINC000072342055-0.pdb	-80.5613	-67.704	-12.8573	0	
cav4mxo_DB8-ZINC000072408528-0.pdb	-94.4914	-81.276	-13.2154	0	
cav4mxo_DB8-ZINC000072410723-0.pdb	-87.6107	-76.5872	-11.0235	0	
cav4mxo_DB8-ZINC000072411269-0.pdb	-81.5401	-64.3598	-17.1803	0	
cav4mxo_DB8-ZINC000072418529-0.pdb	-78.0345	-71.0345	-7	0	
cav4mxo_DB8-ZINC000072419228-0.pdb	-82.5174	-79.0174	-3.5	0	
cav4mxo_DB8-ZINC000072423041-0.pdb	-101.376	-83.8763	-17.5	0	
cav4mxo_DB8-ZINC000072425657-0.pdb	-75.4902	-68.4902	-7	0	
cav4mxo_DB8-ZINC000072426866-0.pdb	-93.7607	-78.4651	-15.2956	0	
cav4mxo_DB8-ZINC000072427088-0.pdb	-84.7665	-70.1489	-14.6176	0	
cav4mxo_DB8-ZINC000072427089-0.pdb	-87.293	-80.293	-7	0	
cav4mxo_DB8-ZINC000072428890-0.pdb	-82.8478	-79.3478	-3.5	0	
cav4mxo_DB8-ZINC000072430861-0.pdb	-78.6958	-72.3748	-6.32104	0	
cav4mxo_DB8-ZINC000072431350-0.pdb	-89.5974	-63.1833	-26.4141	0	
cav4mxo_DB8-ZINC000072432975-0.pdb	-77.1052	-68.8751	-8.23011	0	
cav4mxo_DB8-ZINC000072435661-0.pdb	-94.5147	-75.4398	-19.0749	0	
cav4mxo_DB8-ZINC000072435972-0.pdb	-79.9813	-62.6225	-17.3588	0	
cav4mxo_DB8-ZINC000072447720-0.pdb	-84.8568	-72.6425	-12.2143	0	
cav4mxo_DB8-ZINC000072453662-0.pdb	-89.6042	-66.7199	-22.8843	0	
cav4mxo_DB8-ZINC000072453663-0.pdb	-90.4296	-83.4296	-7	0	
cav4mxo_DB8-ZINC000072457088-0.pdb	-92.1605	-67.9729	-24.1876	0	
cav4mxo_DB8-ZINC000072463211-0.pdb	-101.899	-84.3987	-17.5	0	
cav4mxo_DB8-ZINC000072463212-0.pdb	-88.4126	-77.9126	-10.5	0	
cav4mxo_DB8-ZINC000072468589-0.pdb	-87.4073	-74.0283	-13.379	0	
cav4mxo_DB8-ZINC000072469230-0.pdb	-89.817	-86.9974	-2.81958	0	
cav4mxo_DB8-ZINC000072473718-0.pdb	-100.926	-80.6738	-20.2525	0	
cav4mxo_DB8-ZINC000072473873-0.pdb	-81.6403	-71.1403	-10.5	0	
cav4mxo_DB8-ZINC000072474739-0.pdb	-78.9515	-65.3008	-13.6507	0	
cav4mxo_DB8-ZINC000072474798-0.pdb	-88.4272	-76.0381	-12.3891	0	
cav4mxo_DB8-ZINC000072474956-0.pdb	-75.1913	-58.0086	-17.1827	0	
cav4mxo_DB8-ZINC000072474961-0.pdb	-88.9437	-72.7971	-16.1466	0	
cav4mxo_DB8-ZINC000072475145-0.pdb	-90.4849	-80.4487	-10.0362	0	
cav4mxo_DB8-ZINC000072475157-0.pdb	-88.8013	-79.2921	-9.50921	0	
cav4mxo_DB8-ZINC000072475158-0.pdb	-79.6728	-68.1404	-11.5324	0	
cav4mxo_DB8-ZINC000072476103-0.pdb	-68.0396	-63.2005	-4.83911	0	
cav4mxo_DB8-ZINC000072476567-0.pdb	-82.372	-75.372	-7	0	
cav4mxo_DB8-ZINC000072476568-0.pdb	-75.7099	-72.2099	-3.5	0	
cav4mxo_DB8-ZINC000072477591-0.pdb	-79.3548	-69.0398	-10.315	0	
cav4mxo_DB8-ZINC000072478812-0.pdb	-86.3634	-63.475	-22.8884	0	
cav4mxo_DB8-ZINC000072478871-0.pdb	-85.0951	-69.5233	-15.5718	0	
cav4mxo_DB8-ZINC000072478872-0.pdb	-84.7906	-79.0578	-5.73283	0	
cav4mxo_DB8-ZINC000072479024-0.pdb	-83.0409	-72.5562	-10.4847	0	
cav4mxo_DB8-ZINC000072479025-0.pdb	-83.5544	-73.0544	-10.5	0	
cav4mxo_DB8-ZINC000072479292-0.pdb	-82.3358	-72.2078	-10.128	0	
cav4mxo_DB8-ZINC000072479293-0.pdb	-86.0005	-63.1954	-22.8051	0	
cav4mxo_DB8-ZINC000072479941-0.pdb	-86.2152	-74.5664	-11.6488	0	
cav4mxo_DB8-ZINC000072479942-0.pdb	-78.7552	-65.5033	-13.2519	0	
cav4mxo_DB8-ZINC000072946923-0.pdb	-79.12	-73.4509	-5.66909	0	
cav4mxo_DB8-ZINC000072946926-0.pdb	-80.5522	-64.0923	-16.4599	0	
cav4mxo_DB8-ZINC000075093190-0.pdb	-81.0556	-65.3437	-15.7119	0	
cav4mxo_DB8-ZINC000075105529-0.pdb	-100.742	-84.1585	-16.5837	0	
cav4mxo_DB8-ZINC000075140977-0.pdb	-82.8317	-72.4309	-10.4008	0	
cav4mxo_DB8-ZINC000075163986-0.pdb	-86.2714	-67.8045	-18.4669	0	
cav4mxo_DB8-ZINC000076062989-0.pdb	-83.0617	-65.7591	-17.3026	0	
cav4mxo_DB8-ZINC000076063689-0.pdb	-80.8461	-69.8947	-10.9514	0	
cav4mxo_DB8-ZINC000076063692-0.pdb	-81.5314	-68.9505	-12.5809	0	
cav4mxo_DB8-ZINC000076556595-0.pdb	-78.0568	-73.5283	-4.52854	0	
cav4mxo_DB8-ZINC000076640245-0.pdb	-83.9247	-78.2053	-5.71943	0	
cav4mxo_DB8-ZINC000077212787-0.pdb	-102.09	-92.2838	-9.80611	0	
cav4mxo_DB8-ZINC000077216471-0.pdb	-82.2024	-62.5022	-19.7002	0	
cav4mxo_DB8-ZINC000077287002-0.pdb	-91.6885	-78.0533	-13.6352	0	
cav4mxo_DB8-ZINC000077319512-0.pdb	-98.5934	-79.0157	-19.5777	0	
cav4mxo_DB8-ZINC000077354566-0.pdb	-82.8954	-73.3954	-9.5	0	
cav4mxo_DB8-ZINC000077393907-0.pdb	-97.9421	-90.8657	-7.07643	0	
cav4mxo_DB8-ZINC000078333441-0.pdb	-84.3665	-64.3618	-20.0047	0	
cav4mxo_DB8-ZINC000079063667-0.pdb	-92.325	-85.325	-7	0	
cav4mxo_DB8-ZINC000079063688-0.pdb	-101.473	-84.8833	-16.5899	0	
cav4mxo_DB8-ZINC000079063698-0.pdb	-99.6926	-80.5897	-19.1029	0	
cav4mxo_DB8-ZINC000080443364-0.pdb	-75.7451	-65.7683	-9.97681	0	
cav4mxo_DB8-ZINC000083820567-0.pdb	-74.2743	-65.589	-8.68533	0	
cav4mxo_DB8-ZINC000084008411-0.pdb	-92.5304	-76.4821	-16.0483	0	
cav4mxo_DB8-ZINC000084271667-0.pdb	-81.5149	-64.3196	-17.1953	0	
cav4mxo_DB8-ZINC000084271746-0.pdb	-74.0731	-61.4148	-12.6583	0	
cav4mxo_DB8-ZINC000084310593-0.pdb	-84.2016	-80.2423	-3.95929	0	
cav4mxo_DB8-ZINC000084459698-0.pdb	-83.1115	-79.8868	-3.22471	0	
cav4mxo_DB8-ZINC000088755237-0.pdb	-81.2492	-64.0049	-17.2443	0	
cav4mxo_DB8-ZINC000089547634-0.pdb	-86.9592	-86.9592	0	0	
cav4mxo_DB8-ZINC000089547637-0.pdb	-89.9599	-71.6012	-18.3587	0	
cav4mxo_DB8-ZINC000089594192-0.pdb	-76.0941	-63.6845	-12.4096	0	
cav4mxo_DB8-ZINC000089656108-0.pdb	-90.4594	-74.7811	-15.6783	0	
cav4mxo_DB8-ZINC000089700459-0.pdb	-92.3707	-85.3707	-7	0	
cav4mxo_DB8-ZINC000089700464-0.pdb	-80.9768	-77.4768	-3.5	0	
cav4mxo_DB8-ZINC000089761963-0.pdb	-97.5352	-79.1427	-18.3925	0	
cav4mxo_DB8-ZINC000089885490-0.pdb	-79.8352	-65.872	-13.9632	0	
cav4mxo_DB8-ZINC000089960289-0.pdb	-94.9369	-82.5617	-12.3752	0	
cav4mxo_DB8-ZINC000090090418-0.pdb	-88.9167	-75.6074	-13.3093	0	
cav4mxo_DB8-ZINC000090200840-0.pdb	-79.226	-72.226	-7	0	
cav4mxo_DB8-ZINC000090485237-0.pdb	-81.7621	-64.0121	-17.75	0	
cav4mxo_DB8-ZINC000091289011-0.pdb	-76.2393	-63.4939	-12.7454	0	
cav4mxo_DB8-ZINC000091518955-0.pdb	-85.2394	-71.2394	-14	0	
cav4mxo_DB8-ZINC000091518956-0.pdb	-93.9504	-71.7469	-22.2035	0	
cav4mxo_DB8-ZINC000091650605-0.pdb	-67.5129	-53.0029	-14.51	0	
cav4mxo_DB8-ZINC000091650608-0.pdb	-42.5086	-32.0086	-10.5	0	
cav4mxo_DB8-ZINC000092962439-0.pdb	-85.3019	-80.1648	-5.13705	0	
cav4mxo_DB8-ZINC000094124647-0.pdb	-78.7751	-66.2884	-12.4867	0	
cav4mxo_DB8-ZINC000095348817-0.pdb	-93.2776	-90.7776	-2.5	0	
cav4mxo_DB8-ZINC000095349383-0.pdb	-92.9795	-86.1146	-6.86495	0	
cav4mxo_DB8-ZINC000095353437-0.pdb	-82.4908	-67.2379	-15.2529	0	
cav4mxo_DB8-ZINC000095353438-0.pdb	-79.2206	-62.7486	-16.472	0	
cav4mxo_DB8-ZINC000095354200-0.pdb	-90.8661	-73.6151	-17.251	0	
cav4mxo_DB8-ZINC000095355707-0.pdb	-105.439	-87.0979	-18.3416	0	
cav4mxo_DB8-ZINC000095358761-0.pdb	-78.1407	-74.6407	-3.5	0	
cav4mxo_DB8-ZINC000095358991-0.pdb	-80.3798	-70.04	-10.3398	0	
cav4mxo_DB8-ZINC000095359023-0.pdb	-86.942	-73.7712	-13.1708	0	
cav4mxo_DB8-ZINC000095359994-0.pdb	-90.4383	-69.1094	-21.3289	0	
cav4mxo_DB8-ZINC000095360193-0.pdb	-88.7762	-62.5884	-26.1878	0	
cav4mxo_DB8-ZINC000095360410-0.pdb	-93.7111	-70.4303	-23.2808	0	
cav4mxo_DB8-ZINC000095360602-0.pdb	-90.3436	-71.0735	-19.2701	0	
cav4mxo_DB8-ZINC000095364660-0.pdb	-76.1723	-60.438	-15.7343	0	
cav4mxo_DB8-ZINC000095366108-0.pdb	-102.476	-84.9759	-17.5	0	
cav4mxo_DB8-ZINC000095370907-0.pdb	-93.3292	-72.1042	-21.225	0	
cav4mxo_DB8-ZINC000095370908-0.pdb	-91.5565	-68.5427	-23.0138	0	
cav4mxo_DB8-ZINC000095372021-0.pdb	-92.2403	-81.7426	-10.4977	0	
cav4mxo_DB8-ZINC000095373293-0.pdb	-82.0553	-69.7837	-12.2716	0	
cav4mxo_DB8-ZINC000095373294-0.pdb	-81.8429	-56.9	-24.9429	0	
cav4mxo_DB8-ZINC000095374079-0.pdb	-101.663	-81.3995	-20.2636	0	
cav4mxo_DB8-ZINC000095375668-0.pdb	-79.7339	-73.5578	-6.17615	0	
cav4mxo_DB8-ZINC000095375926-0.pdb	-89.8426	-70.785	-19.0576	0	
cav4mxo_DB8-ZINC000095377849-0.pdb	-90.0523	-69.7488	-20.3035	0	
cav4mxo_DB8-ZINC000095377990-0.pdb	-75.6767	-69.1951	-6.48159	0	
cav4mxo_DB8-ZINC000095378544-0.pdb	-86.0998	-66.8237	-19.2761	0	
cav4mxo_DB8-ZINC000095378545-0.pdb	-98.667	-71.8323	-26.8347	0	
cav4mxo_DB8-ZINC000095378597-0.pdb	-86.5792	-73.2891	-13.2901	0	
cav4mxo_DB8-ZINC000095381912-0.pdb	-84.709	-72.084	-12.625	0	
cav4mxo_DB8-ZINC000095382899-0.pdb	-87.5788	-69.3809	-18.1979	0	
cav4mxo_DB8-ZINC000095385235-0.pdb	-89.2963	-76.9038	-12.3925	0	
cav4mxo_DB8-ZINC000095387513-0.pdb	-87.6797	-74.2204	-13.4593	0	
cav4mxo_DB8-ZINC000095387699-0.pdb	-89.4928	-73.9794	-15.5134	0	
cav4mxo_DB8-ZINC000095387700-0.pdb	-91.524	-79.6947	-11.8293	0	
cav4mxo_DB8-ZINC000095390614-0.pdb	-90.642	-72.6653	-17.9767	0	
cav4mxo_DB8-ZINC000095392927-0.pdb	-79.2963	-68.8903	-10.406	0	
cav4mxo_DB8-ZINC000095392928-0.pdb	-86.4711	-77.4526	-9.01848	0	
cav4mxo_DB8-ZINC000095395458-0.pdb	-93.3023	-79.3638	-13.9385	0	
cav4mxo_DB8-ZINC000095403306-0.pdb	-90.8865	-80.5823	-10.3042	0	
cav4mxo_DB8-ZINC000095407156-0.pdb	-91.2771	-80.7771	-10.5	0	
cav4mxo_DB8-ZINC000095409776-0.pdb	-96.3352	-86.8352	-9.5	0	
cav4mxo_DB8-ZINC000095434841-0.pdb	-74.3925	-61.4015	-12.991	0	
cav4mxo_DB8-ZINC000095450208-0.pdb	-99.8519	-84.9787	-14.8732	0	
cav4mxo_DB8-ZINC000095452082-0.pdb	-81.1883	-74.1883	-7	0	
cav4mxo_DB8-ZINC000095460526-0.pdb	-97.5613	-84.8942	-12.6671	0	
cav4mxo_DB8-ZINC000095465985-0.pdb	-73.2137	-50.6901	-22.5236	0	
cav4mxo_DB8-ZINC000095467566-0.pdb	-87.8123	-73.3819	-14.4304	0	
cav4mxo_DB8-ZINC000095467595-0.pdb	-93.4306	-79.4667	-13.9639	0	
cav4mxo_DB8-ZINC000095497101-0.pdb	-94.3346	-81.9649	-12.3697	0	
cav4mxo_DB8-ZINC000095501544-0.pdb	-90.1532	-80.6722	-9.481	0	
cav4mxo_DB8-ZINC000095502155-0.pdb	-83.2402	-67.2359	-16.0043	0	
cav4mxo_DB8-ZINC000095506274-0.pdb	-83.5087	-77.5087	-6	0	
cav4mxo_DB8-ZINC000095510086-0.pdb	-92.9169	-77.5083	-15.4086	0	
cav4mxo_DB8-ZINC000095520170-0.pdb	-91.6335	-77.6345	-13.999	0	
cav4mxo_DB8-ZINC000095521764-0.pdb	-84.5036	-71.4456	-13.058	0	
cav4mxo_DB8-ZINC000095526338-0.pdb	-103.409	-86.8376	-16.5709	0	
cav4mxo_DB8-ZINC000095529645-0.pdb	-97.2466	-86.8138	-10.4328	0	
cav4mxo_DB8-ZINC000095531016-0.pdb	-87.6591	-80.6591	-7	0	
cav4mxo_DB8-ZINC000095698519-0.pdb	-85.7226	-70.8209	-14.9017	0	
cav4mxo_DB8-ZINC000095726824-0.pdb	-78.451	-74.951	-3.5	0	
cav4mxo_DB8-ZINC000095829776-0.pdb	-78.0216	-78.0216	0	0	
cav4mxo_DB8-ZINC000095939694-0.pdb	-98.0626	-86.8326	-11.23	0	
cav4mxo_DB8-ZINC000095941847-0.pdb	-74.2576	-72.1797	-2.07792	0	
cav4mxo_DB8-ZINC000095947024-0.pdb	-93.8252	-90.3252	-3.5	0	
cav4mxo_DB8-ZINC000095957006-0.pdb	-92.9805	-74.7361	-18.2444	0	
cav4mxo_DB8-ZINC000095957748-0.pdb	-83.7261	-70.1429	-13.5832	0	
cav4mxo_DB8-ZINC000095961068-0.pdb	-89.9599	-80.7706	-9.18931	0	
cav4mxo_DB8-ZINC000095961070-0.pdb	-88.3833	-82.8491	-5.5342	0	
cav4mxo_DB8-ZINC000095961073-0.pdb	-89.951	-82.951	-7	0	
cav4mxo_DB8-ZINC000095961702-0.pdb	-82.5069	-66.1621	-16.3448	0	
